Metaphor,Image
I feel like a lily in february.,C:/DataSet/SNLI/ImagesTrain\image_301.jpg
I feel like a lily in february.,C:/DataSet/SNLI/ImagesTrain\image_302.jpg
I feel like a lily in february.,C:/DataSet/SNLI/ImagesTrain\image_303.jpg
I feel like a lily in february.,C:/DataSet/SNLI/ImagesTrain\image_304.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_305.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_306.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_307.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_308.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_309.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_310.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_311.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_312.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_313.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_314.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_315.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_316.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_317.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_318.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_319.jpg
He drowned in a sea of grief.,C:/DataSet/SNLI/ImagesTrain\image_320.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_321.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_322.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_323.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_324.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_325.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_326.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_327.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_328.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_329.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_330.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_331.jpg
We inherited a team that was the sad sack of the league.,C:/DataSet/SNLI/ImagesTrain\image_332.jpg
The toddler was as competitive as a turtle,C:/DataSet/SNLI/ImagesTrain\image_333.jpg
The toddler was as competitive as a turtle,C:/DataSet/SNLI/ImagesTrain\image_334.jpg
The toddler was as competitive as a turtle,C:/DataSet/SNLI/ImagesTrain\image_335.jpg
The toddler was as competitive as a turtle,C:/DataSet/SNLI/ImagesTrain\image_336.jpg
I felt like a floating feather as my vision went black.,C:/DataSet/SNLI/ImagesTrain\image_337.jpg
I felt like a floating feather as my vision went black.,C:/DataSet/SNLI/ImagesTrain\image_338.jpg
I felt like a floating feather as my vision went black.,C:/DataSet/SNLI/ImagesTrain\image_339.jpg
I felt like a floating feather as my vision went black.,C:/DataSet/SNLI/ImagesTrain\image_340.jpg
People think the old man has a sour temper.,C:/DataSet/SNLI/ImagesTrain\image_341.jpg
People think the old man has a sour temper.,C:/DataSet/SNLI/ImagesTrain\image_342.jpg
People think the old man has a sour temper.,C:/DataSet/SNLI/ImagesTrain\image_343.jpg
People think the old man has a sour temper.,C:/DataSet/SNLI/ImagesTrain\image_344.jpg
That bird is as graceful as a drunken penguin,C:/DataSet/SNLI/ImagesTrain\image_345.jpg
That bird is as graceful as a drunken penguin,C:/DataSet/SNLI/ImagesTrain\image_346.jpg
That bird is as graceful as a drunken penguin,C:/DataSet/SNLI/ImagesTrain\image_347.jpg
That bird is as graceful as a drunken penguin,C:/DataSet/SNLI/ImagesTrain\image_348.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_349.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_350.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_351.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_352.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_353.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_354.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_355.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_356.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_357.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_358.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_359.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_360.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_361.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_362.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_363.jpg
Your words surround me but I will not surrender,C:/DataSet/SNLI/ImagesTrain\image_364.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_365.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_366.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_367.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_368.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_369.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_370.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_371.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_372.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_373.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_374.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_375.jpg
She knew she was burning in shame,C:/DataSet/SNLI/ImagesTrain\image_376.jpg
She was like a high-definition tv .,C:/DataSet/SNLI/ImagesTrain\image_377.jpg
She was like a high-definition tv .,C:/DataSet/SNLI/ImagesTrain\image_378.jpg
She was like a high-definition tv .,C:/DataSet/SNLI/ImagesTrain\image_379.jpg
She was like a high-definition tv .,C:/DataSet/SNLI/ImagesTrain\image_380.jpg
"The horse, who understands the conversation, is like an undercomplemented beauty queen.",C:/DataSet/SNLI/ImagesTrain\image_381.jpg
"The horse, who understands the conversation, is like an undercomplemented beauty queen.",C:/DataSet/SNLI/ImagesTrain\image_382.jpg
"The horse, who understands the conversation, is like an undercomplemented beauty queen.",C:/DataSet/SNLI/ImagesTrain\image_383.jpg
this problem has migrated to the uk.,C:/DataSet/SNLI/ImagesTrain\image_384.jpg
this problem has migrated to the uk.,C:/DataSet/SNLI/ImagesTrain\image_385.jpg
this problem has migrated to the uk.,C:/DataSet/SNLI/ImagesTrain\image_386.jpg
this problem has migrated to the uk.,C:/DataSet/SNLI/ImagesTrain\image_387.jpg
She Seized all the men's hearts.,C:/DataSet/SNLI/ImagesTrain\image_388.jpg
She Seized all the men's hearts.,C:/DataSet/SNLI/ImagesTrain\image_389.jpg
She Seized all the men's hearts.,C:/DataSet/SNLI/ImagesTrain\image_390.jpg
She Seized all the men's hearts.,C:/DataSet/SNLI/ImagesTrain\image_391.jpg
And the sky overhead had turned like a polluted body of water.,C:/DataSet/SNLI/ImagesTrain\image_392.jpg
And the sky overhead had turned like a polluted body of water.,C:/DataSet/SNLI/ImagesTrain\image_393.jpg
And the sky overhead had turned like a polluted body of water.,C:/DataSet/SNLI/ImagesTrain\image_394.jpg
And the sky overhead had turned like a polluted body of water.,C:/DataSet/SNLI/ImagesTrain\image_395.jpg
"It came like a swamp cat, with its ears raised and its eyes opened wide.",C:/DataSet/SNLI/ImagesTrain\image_396.jpg
"It came like a swamp cat, with its ears raised and its eyes opened wide.",C:/DataSet/SNLI/ImagesTrain\image_397.jpg
"It came like a swamp cat, with its ears raised and its eyes opened wide.",C:/DataSet/SNLI/ImagesTrain\image_398.jpg
"It came like a swamp cat, with its ears raised and its eyes opened wide.",C:/DataSet/SNLI/ImagesTrain\image_399.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_400.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_401.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_402.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_403.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_404.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_405.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_406.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_407.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_408.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_409.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_410.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_411.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_412.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_413.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_414.jpg
The woman burst in a warm laughter,C:/DataSet/SNLI/ImagesTrain\image_415.jpg
The spasm whips her facial muscles.,C:/DataSet/SNLI/ImagesTrain\image_416.jpg
The spasm whips her facial muscles.,C:/DataSet/SNLI/ImagesTrain\image_417.jpg
The rich man had a cold heart.,C:/DataSet/SNLI/ImagesTrain\image_418.jpg
The rich man had a cold heart.,C:/DataSet/SNLI/ImagesTrain\image_419.jpg
The rich man had a cold heart.,C:/DataSet/SNLI/ImagesTrain\image_420.jpg
The cold hollows her bones.,C:/DataSet/SNLI/ImagesTrain\image_421.jpg
The cold hollows her bones.,C:/DataSet/SNLI/ImagesTrain\image_422.jpg
The cold hollows her bones.,C:/DataSet/SNLI/ImagesTrain\image_423.jpg
The cold hollows her bones.,C:/DataSet/SNLI/ImagesTrain\image_424.jpg
"When you confront him about it, he is like a beffudled toddler.",C:/DataSet/SNLI/ImagesTrain\image_425.jpg
"When you confront him about it, he is like a beffudled toddler.",C:/DataSet/SNLI/ImagesTrain\image_426.jpg
"When you confront him about it, he is like a beffudled toddler.",C:/DataSet/SNLI/ImagesTrain\image_427.jpg
The jacket was as warm as a winter night,C:/DataSet/SNLI/ImagesTrain\image_428.jpg
"The way he moved was like a giant, predatory jungle cat .",C:/DataSet/SNLI/ImagesTrain\image_429.jpg
"The way he moved was like a giant, predatory jungle cat .",C:/DataSet/SNLI/ImagesTrain\image_430.jpg
"The way he moved was like a giant, predatory jungle cat .",C:/DataSet/SNLI/ImagesTrain\image_431.jpg
"The way he moved was like a giant, predatory jungle cat .",C:/DataSet/SNLI/ImagesTrain\image_432.jpg
He could pick up her mind from miles away; it was like a lighthouse beacon to him.,C:/DataSet/SNLI/ImagesTrain\image_433.jpg
We took on the terms of the settlement.,C:/DataSet/SNLI/ImagesTrain\image_434.jpg
We took on the terms of the settlement.,C:/DataSet/SNLI/ImagesTrain\image_435.jpg
We took on the terms of the settlement.,C:/DataSet/SNLI/ImagesTrain\image_436.jpg
We took on the terms of the settlement.,C:/DataSet/SNLI/ImagesTrain\image_437.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_438.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_439.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_440.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_441.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_442.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_443.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_444.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_445.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_446.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_447.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_448.jpg
Ok so some girls know what we have in our filthy minds.,C:/DataSet/SNLI/ImagesTrain\image_449.jpg
My golden toned skin met my internal heat welcomingly and it spread across my body like a wildfire in a drought.,C:/DataSet/SNLI/ImagesTrain\image_450.jpg
My golden toned skin met my internal heat welcomingly and it spread across my body like a wildfire in a drought.,C:/DataSet/SNLI/ImagesTrain\image_451.jpg
My golden toned skin met my internal heat welcomingly and it spread across my body like a wildfire in a drought.,C:/DataSet/SNLI/ImagesTrain\image_452.jpg
"In it, anita looked like an aged queen from king arthur's court.",C:/DataSet/SNLI/ImagesTrain\image_453.jpg
"In it, anita looked like an aged queen from king arthur's court.",C:/DataSet/SNLI/ImagesTrain\image_454.jpg
"In it, anita looked like an aged queen from king arthur's court.",C:/DataSet/SNLI/ImagesTrain\image_455.jpg
"In it, anita looked like an aged queen from king arthur's court.",C:/DataSet/SNLI/ImagesTrain\image_456.jpg
"No, she declared, now looking like a peacock.",C:/DataSet/SNLI/ImagesTrain\image_457.jpg
"No, she declared, now looking like a peacock.",C:/DataSet/SNLI/ImagesTrain\image_458.jpg
"No, she declared, now looking like a peacock.",C:/DataSet/SNLI/ImagesTrain\image_459.jpg
"No, she declared, now looking like a peacock.",C:/DataSet/SNLI/ImagesTrain\image_460.jpg
The boss will eat me alive if the report arrives late.,C:/DataSet/SNLI/ImagesTrain\image_461.jpg
The boss will eat me alive if the report arrives late.,C:/DataSet/SNLI/ImagesTrain\image_462.jpg
The boss will eat me alive if the report arrives late.,C:/DataSet/SNLI/ImagesTrain\image_463.jpg
The boss will eat me alive if the report arrives late.,C:/DataSet/SNLI/ImagesTrain\image_464.jpg
His throat had gone like a shriveled-up leaf .,C:/DataSet/SNLI/ImagesTrain\image_465.jpg
His throat had gone like a shriveled-up leaf .,C:/DataSet/SNLI/ImagesTrain\image_466.jpg
His throat had gone like a shriveled-up leaf .,C:/DataSet/SNLI/ImagesTrain\image_467.jpg
His throat had gone like a shriveled-up leaf .,C:/DataSet/SNLI/ImagesTrain\image_468.jpg
My heart skips when he walks in the room.,C:/DataSet/SNLI/ImagesTrain\image_469.jpg
My heart skips when he walks in the room.,C:/DataSet/SNLI/ImagesTrain\image_470.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_471.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_472.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_473.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_474.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_475.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_476.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_477.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_478.jpg
Midwesterners try to spread the wealth evenly.,C:/DataSet/SNLI/ImagesTrain\image_479.jpg
